YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202210,173111,1051457,1,0,"N","EDGEWOOD",35.07,-106.2,354200,10612000
202210,173111,1053281,1,9.95,"NW","MEXICAN SPGS",35.8753,-108.9632,3552518,10857792
202210,173122,1051505,1,1.08,"W","NUCLA",38.27,-108.55,3816200,10833000
202210,173123,1051506,1,.81,"NE","ELGIN",38.988,-110.139,3859280,1108340
202210,173123,1051507,1,1.75,"WNW","SOLITUDE SIDING",38.96,-110.06,3857600,1103600
202210,173123,1051507,2,1.97,"WNW","SOLITUDE SIDING",38.9568,-110.0656,3857408,1103936
202210,173123,1051507,3,1.56,"WNW","SOLITUDE SIDING",38.9551,-110.0583,3857306,1103498
202210,173123,1051507,4,1.48,"WNW","SOLITUDE SIDING",38.9572,-110.056,3857432,1103360
202210,173123,1051508,1,3.86,"SE","MOAB",38.54,-109.5,3832400,10930000
202210,173123,1051508,2,3.9,"SE","MOAB",38.5377,-109.5023,3832262,10930138
202210,173123,1051508,3,3.73,"SE","MOAB",38.5398,-109.5038,3832388,10930228
202210,173123,1051508,4,3.81,"SE","MOAB",38.5408,-109.5005,3832448,10930030
202210,173123,1051509,1,20.32,"W","POTASH",38.523,-109.9959,3831380,10959754
202210,173123,1051509,2,20.23,"W","POTASH",38.5221,-109.9943,3831326,10959658
202210,173123,1051509,3,19.92,"W","POTASH",38.5265,-109.9884,3831590,10959304
202210,173123,1051509,4,20.1,"W","POTASH",38.5276,-109.9917,3831656,10959502
202210,173124,1051510,1,.53,"W","(1V1)RIFLE ARPT",39.53,-107.73,3931800,10743800
202210,173124,1051511,1,.26,"WNW","NORWOOD",38.132,-108.284,387920,10817040
202210,173124,1051511,2,1.57,"SSE","(TEX)TELLURIDE ARPT",37.9284,-107.9108,3755704,10754648
202210,173124,1051511,3,3.07,"E","(TEX)TELLURIDE ARPT",37.9561,-107.8642,3757366,10751852
202210,173124,1051511,4,1.04,"E","NORWOOD ARPT",38.1486,-108.2309,388916,10813854
202210,173124,1051512,1,1.35,"SSE","DURHAM",39.0638,-108.5861,393828,10835166
202210,173124,1051512,2,1.36,"SSE","DURHAM",39.0636,-108.586,393816,10835160
202210,173124,1051512,3,1.39,"SE","DURHAM",39.0635,-108.5852,393810,10835112
202210,173124,1051512,4,1.37,"SE","DURHAM",39.0639,-108.5851,393834,10835106
202210,173124,1051512,5,1.36,"SE","DURHAM",39.0639,-108.5855,393834,10835130
202210,173124,1051513,1,1.69,"SSW","VANCORUM",38.2087,-108.6151,3812522,10836906
202210,173124,1051513,2,2.18,"S","VANCORUM",38.1989,-108.6071,3811934,10836426
202210,173124,1051513,3,2.78,"SSW","VANCORUM",38.1928,-108.6194,3811568,10837164
202210,173124,1051513,4,1.95,"SW","VANCORUM",38.214,-108.6296,3812840,10837776
202210,173233,1052062,1,1.78,"WNW","BELEN",34.674,-106.8063,3440440,10648378
202210,173259,1052193,1,1.51,"NNW","WAYNESBORO",33.1009,-82.0277,336054,821662
202210,173259,1052193,2,1.56,"N","WAYNESBORO",33.1023,-82.0158,336138,82948
202210,173259,1052193,3,1.06,"NE","WAYNESBORO",33.0926,-82.0094,335556,82564
202210,173259,1052193,4,.67,"NW","WAYNESBORO",33.0865,-82.0285,335190,821710
202210,173259,1052260,1,2.7,"WSW","WAYNESBORO",33.06,-82.06,333600,823600
202210,173259,1052261,1,2.22,"SW","WAYNESBORO",33.06,-82.05,333600,823000
202210,173259,1052263,1,.9,"SE","WAYNESBORO",33.07,-82.01,334200,82600
202210,173259,1052265,1,4,"SE","SHELL BLUFF",33.11,-81.85,336600,8151000
202210,173267,1052218,1,13.36,"SSW","EGG HARBOR",44.8764,-87.4006,4452584,8724036
202210,173270,1052248,1,.32,"S","BROCKPORT",41.2454,-78.7292,4114724,7843752
202210,173270,1052283,1,.26,"WSW","DU BOIS",41.1191,-78.7748,417146,7846488
202210,173281,1052290,1,2.77,"ESE","FREEPORT",28.9285,-95.2913,2855710,9517478
202210,173281,1052291,1,2.38,"ESE","FREEPORT",28.936,-95.294,2856160,9517640
202210,173281,1052293,1,25.04,"WSW","SARGENT",28.5911,-95.9826,2835466,9558956
202210,173282,1052294,1,.51,"SW","JOYCE",29.5644,-95.0355,2933864,952130
202210,173283,1056378,1,1.37,"S","UNION GROVE",34.9103,-86.4829,3454618,8628974
202210,173283,1056381,1,2.28,"W","OLD BETHEL",34.58,-87.56,3434800,8733600
202210,173283,1056382,1,2.86,"SE","SPRING VLY",34.6256,-87.5895,3437536,8735370
202210,173288,1052306,1,2.73,"S","ABIGAIL",38.5313,-83.9702,3831878,8358212
202210,173290,1052313,1,.11,"SE","BROOKLINE",42.3187,-71.1288,4219122,717728
202210,173290,1052313,2,1.1,"SW","RESERVOIR",42.3174,-71.1632,4219044,719792
202210,173290,1052313,3,1.23,"SSW","RESERVOIR",42.315,-71.1629,4218900,719774
202210,173290,1052313,4,.26,"S","BROOKLINE",42.3162,-71.1291,4218972,717746
202210,173342,1052530,1,.94,"WSW","PENNSBURG",40.3926,-75.5149,4023556,7530894
202210,173342,1052530,2,.15,"S","FRUITVILLE",40.3978,-75.5296,4023868,7531776
202210,173342,1052530,3,.52,"NNE","FRUITVILLE",40.4065,-75.5248,4024390,7531488
202210,173342,1052530,4,.71,"E","FRUITVILLE",40.401,-75.5166,4024060,7530996
202210,173361,1052635,1,1.64,"E","TYBEE ISLAND",32.0071,-80.8123,32426,8048738
202210,173364,1052638,1,10.6,"NNE","SOUTH PADRE ISLAND",26.22,-97.06,2613200,973600
202210,173393,1052724,1,6.19,"W","ADAIR",36.4365,-95.381,3626190,9522860
202210,173393,1052725,1,6.44,"SSE","CHELSEA",36.44,-95.39,3626400,9523400
202210,173393,1052726,1,0,"N","JAY",36.42,-94.8,3625200,9448000
202210,173394,1052727,1,1,"W","DECATUR",36.33,-94.468,3619800,9428080
202210,173394,1057584,1,0,"N","LOWELL",36.25,-94.13,3615000,947800
202210,173394,1057585,1,3,"ENE","WHEELER",36.1366,-94.2003,368196,9412018
202210,173394,1057586,1,0,"N","FAYETTEVILLE",36.07,-94.17,364200,9410200
202210,173394,1057587,1,.92,"WNW","OZARK",35.5043,-93.8456,3530258,9350736
202210,173394,1057588,1,0,"N","WATALULA",35.57,-93.82,3534200,9349200
202205,167225,1012157,1,2.74,"NE","TAMINA",30.21,-95.4,3012600,9524000
202205,167228,1022479,1,1.53,"ENE","LINE KILN",34.7758,-88.0039,3446548,88234
202205,167215,1012076,1,.9,"SE","ELDEN",39.6198,-79.3896,3937188,7923376
202205,167198,1011976,1,3,"NW","ROCK CREEK",41.7007,-80.9111,4142042,8054666
202205,167215,1012075,1,1.42,"SSE","NEELER GLADE",39.6117,-79.4678,3936702,7928068
202210,173703,1054050,1,.92,"SE","OSLO",27.57,-80.37,2734200,8022200
202210,173703,1054050,2,.92,"SW","FLORIDA RIDGE",27.56,-80.36,2733600,8021600
202210,173704,1054051,1,.69,"N","VALKARIA",27.98,-80.55,2758800,8033000
202210,173704,1054052,1,16.17,"SSE","MICCO",27.66,-80.41,2739600,8024600
202210,173710,1054053,1,20.93,"ENE","MELBOURNE BEACH",28.18,-80.25,2810800,8015000
202210,173761,1054189,1,27.4,"S","S BAFFIN BAY",26.8055,-97.3341,2648330,9720046
202210,173761,1054189,2,28.08,"S","S BAFFIN BAY",26.8002,-97.2984,2648012,9717904
202210,173761,1054190,1,45.2,"ESE","S BAFFIN BAY",26.968,-96.693,2658080,9641580
202210,173761,1054191,1,1.51,"WSW","SOUTH PADRE ISLAND",26.07,-97.1516,264200,979096
202210,173761,1054192,1,28.13,"SSW","S BAFFIN BAY",26.801,-97.471,2648060,9728260
202210,173761,1054193,1,8.65,"ENE","ARROYO CITY",26.262,-97.285,2615720,9717100
202210,173761,1054193,2,2.05,"E","PORT ISABEL",26.072,-97.167,264320,9710020
202210,173791,1054279,1,.86,"NW","CEDAR RAPIDS",41.58,-98.16,4134800,989600
202210,173791,1054281,1,.52,"W","ALBION MUNI ARPT",41.73,-98.06,4143800,983600
202210,173791,1054295,1,0,"N","BATTLE CREEK",42,-97.6,4200,9736000
202210,173791,1054299,1,4.84,"S","MEADOW GROVE",41.96,-97.73,4157600,9743800
202210,173791,1054304,1,4.09,"E","PIERCE",42.2,-97.45,4212000,9727000
202210,173791,1054319,1,1.38,"N","STEFAN MEML ARPT",42,-97.45,4200,9727000
202210,173791,1054323,1,1.23,"NW","HARTINGTON",42.63,-97.29,4237800,9717400
202210,173812,1054289,1,2.75,"W","BONIFAY",30.7768,-85.7261,3046608,8543566
202210,173812,1054289,2,1.62,"W","BONIFAY",30.7776,-85.7072,3046656,8542432
202210,173816,1054292,1,0,"N","COLES",31.75,-84.83,3145000,8449800
202210,173957,1055400,1,0,"N","CEE VEE",34.22,-100.45,3413200,10027000
202210,174009,1055399,1,2.82,"N","EAGLE POINT",29.54,-94.9109,2932400,9454654
202210,174047,1055644,1,1.76,"WSW","ROCK CAMP",38.52,-82.58,3831200,8234800
202210,174048,1055649,1,0,"N","HAMILTON MINE",35.3,-93.8,3518000,9348000
202210,174048,1055650,1,.89,"SE","SAFFELL",35.91,-91.29,3554600,9117400
202210,174048,1055651,1,.56,"W","HOXIE",36.05,-90.99,363000,9059400
202210,174048,1055652,1,0,"N","CABOT",34.97,-92.02,3458200,921200
202210,174048,1055653,1,1.33,"WSW","OLD AUSTIN",34.97,-91.99,3458200,9159400
202210,174048,1055654,1,1.5,"SSE","AMY",33.71,-92.81,3342600,9248600
202210,174049,1055655,1,4.15,"N","AVA",34.93,-93.2,3455800,9312000
202210,174049,1055656,1,0,"N","JACKSONS STORE",34.98,-91.88,3458800,9152800
202210,174049,1055657,1,.89,"NE","JACKSONS STORE",34.99,-91.87,3459400,9152200
202210,174049,1055658,1,1.79,"SE","CABOT",34.95,-92,3457000,9200
202210,174049,1055659,1,1.33,"WSW","OLD AUSTIN",34.97,-91.99,3458200,9159400
202210,174049,1055660,1,2.15,"NNE","GREENBRIER",35.26,-92.39,3515600,9223400
202210,174049,1055661,1,1.33,"WNW","RUBICON",34.66,-92.79,3439600,9247400
202210,174049,1055662,1,2.37,"ESE","FAIRVIEW",34.86,-91.88,3451600,9152800
202210,174049,1055663,1,.56,"E","PANGBURN",35.43,-91.84,3525800,9150400
202210,174049,1055664,1,0,"N","GRUBBS",35.65,-91.07,3539000,914200
202210,174049,1055666,1,4.35,"SE","FALLSVILLE",35.73,-93.41,3543800,9324600
202210,174049,1055667,1,0,"N","OLYPHANT",35.52,-91.38,3531200,9122800
202210,174049,1055669,1,2.25,"E","BAILEY",35.53,-91.46,3531800,9127600
202210,174049,1055670,1,.56,"W","CALICO ROCK",36.12,-92.14,367200,928400
202210,174049,1055672,1,.57,"W","PARON",34.77,-92.76,3446200,9245600
202210,173399,1062088,1,1.71,"NNE","YONA",13.4219,144.7817,1325314,-14446902
202210,173399,1062088,2,1.85,"SSE","CHALAN PAGO",13.4259,144.782,1325554,-14446920
202210,173399,1062088,3,1.86,"SSE","CHALAN PAGO",13.426,144.7827,1325560,-14446962
202210,173399,1062088,4,1.75,"NNE","YONA",13.4223,144.7822,1325338,-14446932
202210,173425,1052826,1,0,"N","PYLONS DAHLGREN (PYL)",38.31,-77,3818600,7700
202210,173426,1052827,1,1.04,"ESE","SANDY POINT SOUTH (NRSPS)",38.9924,-76.3732,3859544,7622392
202210,173500,1053165,1,5.24,"W","OMAHA MILLARD ARPT",41.19,-96.22,4111400,9613200
202210,173500,1053166,1,2.81,"N","FILLEY",40.32,-96.54,4019200,9632400
202210,173500,1053169,1,.87,"SW","CRETE",40.62,-96.96,4037200,9657600
202210,173500,1053174,1,.87,"SE","HANLON",40.66,-96.66,4039600,9639600
202210,173500,1053177,1,1.73,"ENE","PLYMOUTH",40.31,-96.95,4018600,9657000
202210,173500,1053184,1,0,"N","(BIE)BEATRICE ARPT",40.3,-96.75,4018000,9645000
202210,173500,1053189,1,2.1,"NW","FIRTH",40.55,-96.63,4033000,9637800
202210,173500,1053192,1,6.99,"N","UNADILLA",40.78,-96.29,4046800,9617400
202210,173500,1053194,1,2.22,"ENE","LEWISTON",40.24,-96.41,4014400,9624600
202210,173500,1057694,1,5.24,"W","OMAHA MILLARD ARPT",41.19,-96.22,4111400,9613200
202210,173555,1053432,1,3.25,"NNW","GRELLTON",43.1746,-88.8006,4310476,8848036
202210,173555,1053432,2,2.96,"NNW","GRELLTON",43.1719,-88.7919,4310314,8847514
202210,173555,1053433,1,1.65,"E","AZTALAN",43.0757,-88.8178,434542,8849068
202210,173555,1053433,2,2.03,"WSW","JOHNSON CREEK",43.074,-88.8093,434440,8848558
202210,173555,1053434,1,2.55,"NNE","OAK HILL",42.9654,-88.5854,4257924,8835124
202210,173555,1053434,2,2.52,"NE","OAK HILL",42.96,-88.5717,4257600,8834302
202210,173555,1053435,1,.96,"E","NASHOTAH",43.1017,-88.3812,436102,8822872
202210,173555,1053435,2,.97,"W","HARTLAND",43.1011,-88.3691,436066,8822146
202210,173555,1053436,1,1.65,"S","MILWAUKEE COUNTY ZOO",43.0062,-88.0434,43372,882604
202210,173555,1053436,2,1.03,"SW","WEST ALLIS",42.991,-87.9863,4259460,8759178
202210,173555,1053437,1,1.69,"S","LAKE GENEVA PLYBY AR",42.5956,-88.377,4235736,8822620
202210,173555,1053437,2,3.43,"NNE","PELL LAKE",42.5741,-88.3391,4234446,8820346
202210,173555,1053439,1,1.13,"SW","BURLINGTON",42.6596,-88.2872,4239576,8817232
202210,173555,1053439,2,2.47,"SSE","BROWNS LAKE",42.6358,-88.216,4238148,8812960
202210,173555,1056242,1,.85,"SW","MONTELLO",43.79,-89.33,4347400,8919800
202210,173555,1056243,1,.85,"NW","HARTFORD",43.33,-88.39,4319800,8823400
202210,173555,1056248,1,.88,"SW","OKAUCHEE",43.1103,-88.4413,436618,8826478
202210,173555,1056250,1,.86,"SE","MERTON",43.14,-88.31,438400,8818600
202210,173555,1056253,1,.73,"SE","HARTLAND",43.0925,-88.3398,435550,8820388
202210,173555,1056253,2,1.25,"SW","LAC LA BELLE",43.1395,-88.5403,438370,8832418
202210,173555,1056266,1,.91,"SW","JOHNSON CREEK",43.0717,-88.7839,434302,8847034
202210,173555,1056266,2,.72,"SE","JOHNSON CREEK",43.0725,-88.7601,434350,8845606
202210,173555,1056267,1,.86,"NW","WHITEWATER",42.84,-88.74,4250400,8844400
202210,173555,1056268,1,2.63,"ENE","RICHMOND",42.73,-88.68,4243800,8840800
202210,173555,1056269,1,.51,"W","HORLICK RACINE ARPT",42.75,-87.83,4245000,8749800
202210,173555,1056271,1,1.23,"SW","BROWNS LAKE",42.66,-88.25,4239600,8815000
202210,173555,1056272,1,0,"N","(MKE)MITCHELL APT MI",42.95,-87.9,4257000,8754000
202210,173555,1056273,1,0,"N","CUDAHY",42.95,-87.85,4257000,8751000
202210,173555,1056274,1,2.44,"SE","WEST ALLIS",42.9725,-87.9397,4258350,8756382
202210,173555,1056274,2,1.51,"W","ST FRANCIS",42.9698,-87.8799,4258188,8752794
202210,173637,1053860,1,0,"N","(NRB)NAS MAYPORT",30.38,-81.42,3022800,8125200
202210,173638,1053862,1,1.5,"NNE","MAYPORT NAS",30.42,-81.41,3025200,8124600
202210,173640,1053863,1,5.92,"NW","BEVERLY BEACH",29.67,-81.21,2940200,8112600
202210,173640,1053864,1,2.76,"N","SAUF1 CMAN",29.89,-81.27,2953400,8116200
202210,173645,1054408,1,10.84,"E","MANITOU ISLAND",47.44,-87.36,4726400,8721600
202210,173645,1054409,1,0,"N","BEACON HILL",47.13,-88.82,477800,8849200
202210,173645,1054413,1,2.07,"N","KEWEENAW UPPER ENTRY LIGHT",47.27,-88.61,4716200,8836600
202210,173649,1054415,1,6.39,"SSW","POINT PENINSULA LIGHT",45.58,-87,4534800,8700
202210,173703,1054048,1,.92,"SE","JUNE PARK",28.04,-80.69,282400,8041400
202210,173703,1054049,1,.92,"SW","OSLO",27.57,-80.39,2734200,8023400
202210,174049,1055673,1,.56,"E","LEBANON",35.92,-92.71,3555200,9242600
202210,174049,1055674,1,2.99,"NNE","NEW SUMMIT",34.67,-92.51,3440200,9230600
202210,174049,1055675,1,.57,"W","ALEXANDER",34.63,-92.44,3437800,9226400
202210,174049,1055677,1,2.15,"NNW","BENTON SALINE CO ARP",34.6,-92.61,3436000,9236600
202210,174049,1055680,1,1.31,"ENE","HERRON",36.18,-92.26,3610800,9215600
202210,174049,1055682,1,3.45,"N","MOUNTAIN HOME",36.38,-92.38,3622800,9222800
202210,174049,1055684,1,3.61,"WNW","MAMMOTH SPG",36.5,-91.54,3630000,9132400
202210,174054,1055686,1,.87,"NNE","SOUTH LAWRENCE",42.6922,-71.1658,4241532,719948
202210,174054,1055686,2,.83,"N","SOUTH LAWRENCE",42.6918,-71.1672,4241508,7110032
202210,174054,1055686,3,.81,"NNE","SOUTH LAWRENCE",42.6915,-71.1669,4241490,7110014
202210,174054,1055686,4,.85,"NNE","SOUTH LAWRENCE",42.692,-71.1658,4241520,719948
202210,174066,1055768,1,2.77,"NNE","ST ELMO ARPT",30.537,-88.2623,3032220,8815738
202210,174066,1055768,2,.56,"NNW","DAWES",30.6075,-88.2537,3036450,8815222
202210,174066,1055769,1,.87,"SE","ORCHARD",30.713,-88.1879,3042780,8811274
202210,174066,1055769,2,2.16,"NNE","ORCHARD",30.7483,-88.1846,3044898,8811076
202210,174066,1055771,1,2.63,"SSE","MAGNOLIA SPGS",30.3638,-87.7665,3021828,8745990
202210,174066,1055771,2,2.09,"SSE","MAGNOLIA SPGS",30.3703,-87.773,3022218,8746380
202210,174066,1055772,1,2.68,"W","GULF SHRS",30.2785,-87.7249,3016710,8743494
202210,174066,1055772,2,.45,"SSE","BON SECOUR",30.3144,-87.7262,3018864,8743572
202210,174066,1055775,1,1.97,"SSE","POINT CLEAR",30.4426,-87.9109,3026556,8754654
202210,174066,1055775,2,1.95,"SSE","POINT CLEAR",30.4429,-87.9109,3026574,8754654
202210,174066,1055785,1,1.74,"W","BON SECOUR",30.3159,-87.7587,3018954,8745522
202210,174066,1055785,2,1.71,"W","BON SECOUR",30.3232,-87.7585,3019392,8745510
202210,174066,1055871,1,.41,"ENE","DAPHNE",30.6028,-87.894,3036168,8753640
202210,174066,1055871,2,.95,"NE","DAPHNE",30.6108,-87.8901,3036648,8753406
202210,174066,1055978,1,1.09,"ENE","SPRING HILL",30.7087,-88.1346,3042522,888076
202210,174066,1055978,2,.87,"SSW","WHISTLER",30.739,-88.1271,3044340,887626
202210,174066,1057366,1,.57,"SSW","(BFM)MOBILE BROOKLEY",30.613,-88.0551,3036780,883306
202210,174066,1057366,2,1.3,"N","MOBILE AEROSPACE ARP",30.6488,-88.0721,3038928,884326
202210,174066,1057367,1,.82,"SSE","SPANISH FT",30.6688,-87.8956,3040128,8753736
202210,174066,1057367,2,.63,"SSE","SPANISH FT",30.6723,-87.8944,3040338,8753664
202210,174066,1057372,1,1.94,"NW","LAURENDINE",30.516,-88.1968,3030960,8811808
202210,174066,1057372,2,1.73,"WSW","THEODORE",30.5427,-88.1978,3032562,8811868
202210,174075,1055872,1,2.25,"W","CLARKSVILLE",35.8257,-95.5598,3549542,9533588
202210,174097,1056018,1,4.94,"ESE","CLEAR LAKE",29.5306,-95.0015,2931836,9590
202210,174097,1056019,1,2.82,"N","EAGLE POINT",29.54,-94.9109,2932400,9454654
202210,174097,1056020,1,7.78,"SSW","MATAGORDA",28.5911,-95.9826,2835466,9558956
202210,174097,1056021,1,2.77,"ESE","FREEPORT",28.9285,-95.2913,2855710,9517478
202210,174097,1056022,1,4.02,"SSW","GALVESTON",29.2489,-94.852,2914934,9451120
202210,174097,1056023,1,.92,"SSE","NORTH JETTY",29.3575,-94.7247,2921450,9443482
202210,174097,1056024,1,9.62,"NE","NORTH JETTY",29.4682,-94.6167,2928092,9437002
202210,174098,1056025,1,.91,"NE","(CLL)EASTERWD FLD CO",30.59,-96.36,3035400,9621600
202210,174098,1057136,1,.6,"W","CALDWELL",30.53,-96.69,3031800,9641400
202210,174098,1057137,1,2.73,"SE","BRYAN",30.64,-96.34,3038400,9620400
202210,173396,1057593,1,1,"NE","WATALULA",35.5802,-93.8074,3534812,9348444
202210,173396,1057594,1,0,"N","HACKETT",35.18,-94.42,3510800,9425200
202210,173396,1057596,1,1,"S","FT SMITH",35.3655,-94.42,3521930,9425200
202210,173396,1057597,1,1,"ESE","FT SMITH",35.3745,-94.4036,3522470,9424216
202210,173396,1057598,1,0,"N","BARLING",35.33,-94.3,3519800,9418000
202210,173396,1057599,1,1,"NNW","WATALULA",35.5834,-93.8268,3535004,9349608
202210,173396,1057600,1,1,"S","FT SMITH",35.3655,-94.42,3521930,9425200
202210,173396,1057601,1,2,"W","BARLING",35.33,-94.3355,3519800,9420130
202210,173396,1057602,1,3,"NW","RYE HILL",35.3007,-94.4076,3518042,9424456
202210,173396,1057603,1,3,"W","BARLING",35.33,-94.3532,3519800,9421192
202210,173396,1057604,1,0,"N","GREENWOOD",35.22,-94.27,3513200,9416200
202210,173399,1061909,1,1.91,"ENE","APRA HARBOR",13.4358,144.6778,1326148,-14440668
202210,173399,1061909,2,1.63,"S","PITI",13.4465,144.6826,1326790,-14440956
202210,173399,1061909,3,1.72,"SSE","PITI",13.4456,144.6853,1326736,-14441118
202210,173399,1061909,4,2.04,"E","APRA HARBOR",13.4353,144.6799,1326118,-14440794
202210,173399,1062054,1,1.64,"SE","MERIZO",13.2555,144.6894,1315330,-14441364
202210,173399,1062054,2,1.65,"SE","MERIZO",13.256,144.6899,1315360,-14441394
202210,173399,1062054,3,1.54,"SE","MERIZO",13.2571,144.6887,1315426,-14441322
202210,173399,1062054,4,1.53,"SE","MERIZO",13.2567,144.6881,1315402,-14441286
202210,173399,1062086,1,1.7,"NNE","YONA",13.4219,144.7817,1325314,-14446902
202210,173399,1062086,2,1.85,"SSE","CHALAN PAGO",13.4259,144.782,1325554,-14446920
202210,173399,1062086,3,1.87,"SSE","CHALAN PAGO",13.426,144.7827,1325560,-14446962
202210,173399,1062086,4,1.75,"NNE","YONA",13.4223,144.7822,1325338,-14446932
202206,168147,1018084,1,2.82,"S","BARTLETTSVILLE",38.93,-86.44,3855800,8626400
202206,168147,1018085,1,1.27,"WNW","TAYLORSVILLE",39.31,-85.97,3918600,8558200
202206,168147,1018086,1,.53,"W","EDINBURG",39.35,-85.98,3921000,8558800
202206,168180,1018080,1,1.47,"SSW","DEARBORN HGTS",42.35,-83.29,4221000,8317400
202206,168180,1018081,1,1.02,"E","DETROIT",42.33,-83.05,4219800,833000
202206,168180,1028834,1,.86,"SE","GROSSE PT PARK",42.36,-82.91,4221600,8254600
202206,168180,1028837,1,.23,"N","GROSSE PT SHRS",42.4333,-82.8705,4225998,8252230
202206,168180,1028838,1,2.07,"S","NANKIN MILLS",42.32,-83.38,4219200,8322800
202206,168180,1028841,1,2,"SSE","GARDEN CITY",42.293,-83.316,4217580,8318960
202206,168180,1028843,1,.38,"SW","DEARBORN HGTS",42.366,-83.285,4221960,8317100
202206,168184,1018115,1,1.39,"N","CONNERSVILLE",39.6698,-85.1254,3940188,857524
202206,168184,1018116,1,2.61,"SW","EAST RICHMOND ARPT",39.79,-84.86,3947400,8451600
202206,168184,1018117,1,1.43,"NE","CONNERSVILLE",39.6646,-85.111,3939876,856660
202206,168184,1018117,2,1.48,"NE","CONNERSVILLE",39.665,-85.11,3939900,856600
202206,168184,1018117,3,1.43,"NE","CONNERSVILLE",39.6637,-85.11,3939822,856600
202206,168184,1018117,4,1.38,"NE","CONNERSVILLE",39.664,-85.1115,3939840,856690
202206,168184,1018118,1,1.37,"E","WATERLOO",39.7011,-85.0743,3942066,854458
202206,168184,1018118,2,1.37,"E","WATERLOO",39.698,-85.0743,3941880,854458
202206,168184,1018118,3,1.67,"E","WATERLOO",39.6984,-85.0686,3941904,854116
202206,168184,1018118,4,1.61,"E","WATERLOO",39.7014,-85.0698,3942084,854188
202206,168185,1018119,1,0,"N","BROOKSVILLE",38.68,-84.07,3840800,844200
202208,170607,1035420,3,1.78,"W","CANTIL",35.3001,-118.0016,3518006,11896
202208,170607,1035420,4,1.72,"W","CANTIL",35.2996,-118.0004,3517976,11824
202208,170634,1035089,1,.58,"E","GREAT BRANCH",33.5,-80.96,3330000,8057600
202208,170634,1035090,1,1.85,"ENE","CHAPIN",34.18,-81.32,3410800,8119200
202208,170634,1035091,1,3.64,"SSW","WEDGEFIELD",33.83,-80.54,3349800,8032400
202208,170634,1035092,1,2.15,"NNE","HAGOOD",34.08,-80.56,344800,8033600
202208,170634,1035093,1,.57,"E","PRIVATEER",33.83,-80.39,3349800,8023400
202208,170634,1035094,1,.69,"S","NORTH",33.61,-81.1,3336600,816000
202208,170634,1035095,1,3.86,"SSE","ROWESVILLE",33.32,-80.82,3319200,8049200
202208,170634,1035096,1,.9,"NE","GREAT BRANCH",33.51,-80.96,3330600,8057600
202208,170634,1035097,1,2.97,"WNW","ROWESVILLE",33.38,-80.9,3322800,8054000
202208,170634,1035098,1,.9,"NE","GREAT BRANCH",33.51,-80.96,3330600,8057600
202208,170634,1035099,1,3.1,"SE","NORWAY",33.42,-81.09,3325200,815400
202208,170634,1035100,1,1.15,"E","NORWAY",33.45,-81.11,3327000,816600
202208,170634,1035101,1,1.86,"ESE","NEESES",33.52,-81.1,3331200,816000
202208,170634,1035238,1,.69,"N","AIKEN",33.56,-81.72,3333600,8143200
202208,170634,1035238,2,.39,"N","AIKEN",33.5555,-81.7211,3333330,8143266
202208,170634,1035240,1,.2,"SSE","CHAPIN",34.1673,-81.3487,3410038,8120922
202208,170641,1035149,1,0,"N","GASCON",35.89,-105.45,3553400,10527000
202208,170641,1035149,2,.17,"S","GASCON",35.8875,-105.45,3553250,10527000
202208,170641,1035149,3,.34,"SE","GASCON",35.887,-105.4453,3553220,10526718
202208,170641,1035149,4,.4,"ESE","GASCON",35.8886,-105.4431,3553316,10526586
202208,170641,1035149,5,1.06,"NNE","GASCON",35.9036,-105.4411,3554216,10526466
202208,170641,1035149,6,1.23,"NNE","GASCON",35.9073,-105.445,3554438,10526700
202208,170641,1035149,7,1.4,"NNW","GASCON",35.9087,-105.4595,3554522,10527570
202208,170641,1035149,8,1.27,"NW","GASCON",35.9046,-105.4639,3554276,10527834
202208,170641,1035151,1,.69,"S","CHACON",36.14,-105.37,368400,10522200
202208,170641,1035151,2,.74,"SE","CHACON",36.1413,-105.3623,368478,10521738
202208,170641,1035151,3,1.1,"SSE","CHACON",36.1365,-105.3597,368190,10521582
202208,170641,1035151,4,1.32,"SSE","CHACON",36.1334,-105.3581,368004,10521486
202208,170641,1035151,5,1.88,"S","CHACON",36.1228,-105.3674,367368,10522044
202208,170641,1035151,6,2.51,"S","CHACON",36.1137,-105.3717,366822,10522302
202208,170641,1035151,7,2.6,"SSW","CHACON",36.1135,-105.3812,366810,10522872
202208,170641,1035153,1,2.15,"NNW","HOLLYWOOD",33.35,-105.64,3321000,10538400
202208,170641,1035153,2,1.44,"NW","RUIDOSO DOWNS",33.3423,-105.6202,3320538,10537212
202208,170641,1035153,3,2.8,"NNW","RUIDOSO DOWNS",33.3686,-105.6149,3322116,10536894
202208,170641,1035153,4,3.67,"ESE","ALTO",33.3819,-105.6201,3322914,10537206
202208,170641,1035153,5,2.93,"ESE","ALTO",33.3803,-105.635,3322818,10538100
202208,170641,1035154,1,2.15,"NNW","ROCIADA",35.86,-105.43,3551600,10525800
202208,170641,1035154,2,2.23,"N","ROCIADA",35.8621,-105.4241,3551726,10525446
202208,170641,1035154,3,1.54,"N","ROCIADA",35.8523,-105.4192,3551138,10525152
